longitude,latitude,YR,MO,X,Y,TOT,CR
-73.98845738,40.71137005,2014,7,987450,198448,1,ROBBERY
-73.92179112,40.76708176,2014,7,1005914,218755,1,ROBBERY
-73.87308679,40.76173556,2014,7,1019408,216823,1,FELONY ASSAULT
-73.93211645,40.77368391,2014,7,1003052,221158,2,FELONY ASSAULT
-73.93074653,40.77171512,2014,7,1003432,220441,1,RAPE
-74.23887477,40.52819553,2014,7,917844,131803,1,ROBBERY
-74.06742704,40.6116495,2014,7,965529,162124,1,FELONY ASSAULT
-73.81706928,40.8342502,2014,7,1034871,243270,1,FELONY ASSAULT
-73.86622241,40.87783223,2014,7,1021245,259124,2,FELONY ASSAULT
-73.91723476,40.84005262,2014,7,1007151,245342,1,ROBBERY
-73.87777908,40.87214157,2014,7,1018052,257046,1,FELONY ASSAULT
-73.94486338,40.5836893,2014,7,999565,151935,1,ROBBERY
-73.981842,40.71144605,2014,3,989284,198476,1,FELONY ASSAULT
-73.87766689,40.88398755,2014,7,1018077,261362,1,FELONY ASSAULT
-73.90289746,40.87744897,2014,7,1011103,258971,1,ROBBERY
-73.9225902,40.69146151,2014,7,1005717,191204,1,RAPE
-73.96128781,40.57670774,2014,7,995004,149389,1,ROBBERY
-73.95203819,40.7295282,2014,7,997543,205067,1,FELONY ASSAULT
-73.94924178,40.6871204,2014,7,998327,189617,1,FELONY ASSAULT
-73.96273398,40.57839353,2014,7,994602,150003,1,ROBBERY
-73.92748942,40.78883478,2014,3,1004329,226679,7,FELONY ASSAULT
-73.87849559,40.68185787,2014,7,1017950,187719,1,FELONY ASSAULT
-73.99918644,40.57735655,2014,7,984476,149623,1,RAPE
-73.9059202,40.66299674,2014,7,1010351,180838,1,FELONY ASSAULT
-74.00434058,40.73092421,2014,7,983047,205572,1,ROBBERY
-73.93936623,40.79350494,2014,7,1001039,228378,1,FELONY ASSAULT
-73.79995975,40.59816919,2014,3,1039802,157269,1,FELONY ASSAULT
-73.91804516,40.76014593,2014,7,1006954,216229,1,ROBBERY
-73.89578405,40.75554696,2014,7,1013123,214560,1,RAPE
-73.91938094,40.76596299,2014,7,1006582,218348,1,ROBBERY
-73.86176183,40.75701254,2014,7,1022548,215107,1,FELONY ASSAULT
-73.91279525,40.75845131,2014,7,1008409,215613,1,ROBBERY
-73.9247196,40.76007363,2014,7,1005105,216201,1,ROBBERY
-74.17127496,40.63996403,2014,7,936716,172479,1,FELONY ASSAULT
-73.86235953,40.8904862,2014,7,1022306,263736,1,FELONY ASSAULT
-73.8585149,40.89727465,2014,7,1023365,266211,1,ROBBERY
-73.9086834,40.80883872,2014,7,1009529,233972,1,ROBBERY
-73.83828648,40.88143593,2014,7,1028968,260450,1,ROBBERY
-73.86751037,40.89929169,2014,7,1020877,266942,2,FELONY ASSAULT
-73.91799896,40.81526563,2014,7,1006948,236311,1,ROBBERY
-73.90807466,40.83372735,2014,7,1009688,243040,1,FELONY ASSAULT
-73.90656688,40.66450965,2014,7,1010171,181389,1,FELONY ASSAULT
-73.93925166,40.5866042,2014,7,1001123,152998,1,FELONY ASSAULT
-73.95310909,40.70999144,2014,7,997250,197949,1,FELONY ASSAULT
-74.00037117,40.647766,2014,7,984147,175275,1,FELONY ASSAULT
-73.96969905,40.57997384,2014,7,992667,150578,1,ROBBERY
-73.90826599,40.69758005,2014,7,1009687,193437,1,FELONY ASSAULT
-73.95022875,40.68363497,2014,7,998054,188347,1,ROBBERY
-73.90593934,40.66219803,2014,7,1010346,180547,1,FELONY ASSAULT
-73.92081412,40.68701652,2014,7,1006211,189585,1,FELONY ASSAULT
-73.99547337,40.60155736,2014,7,985507,158440,1,ROBBERY
-73.94912169,40.66020782,2014,7,998366,179812,2,FELONY ASSAULT
-73.95662283,40.67039128,2014,7,996283,183521,1,ROBBERY
-73.90367182,40.66493544,2014,7,1010974,181545,1,FELONY ASSAULT
-73.90504573,40.71517414,2014,3,1010573,199848,1,FELONY ASSAULT
-73.9561561,40.78813288,2014,7,996391,226418,1,FELONY ASSAULT
-73.97425942,40.74081625,2014,7,991383,209177,2,FELONY ASSAULT
-73.95416717,40.81312284,2014,7,996937,235523,1,RAPE
-73.93984734,40.78864976,2014,7,1000907,226609,1,FELONY ASSAULT
-73.98657314,40.77183671,2014,7,987969,220478,2,FELONY ASSAULT
-74.00114408,40.74850167,2014,7,983933,211976,1,FELONY ASSAULT
-73.77107682,40.59595512,2014,7,1047825,156482,1,FELONY ASSAULT
-73.86377183,40.75196734,2014,7,1021994,213268,1,FELONY ASSAULT
-73.92566887,40.74397356,2014,7,1004847,210335,1,FELONY ASSAULT
-73.83034422,40.75423129,2014,7,1031254,214109,1,ROBBERY
-73.94047958,40.75198311,2014,7,1000741,213250,1,ROBBERY
-73.76156448,40.59766501,2014,7,1050465,157112,1,FELONY ASSAULT
-73.87886218,40.74601711,2014,7,1017816,211094,1,FELONY ASSAULT
-73.9185124,40.74409772,2014,7,1006830,210382,1,FELONY ASSAULT
-73.78759826,40.59571237,2014,7,1043237,156382,1,FELONY ASSAULT
-73.84220997,40.90132388,2014,7,1027870,267694,1,FELONY ASSAULT
-73.88906062,40.85897567,2014,7,1014938,252245,1,FELONY ASSAULT
-73.80184795,40.59530689,2014,3,1039280,156225,1,FELONY ASSAULT
-73.89726958,40.84550128,2014,7,1012673,247333,1,FELONY ASSAULT
-73.90799077,40.81077046,2014,7,1009720,234676,1,RAPE
-73.90978873,40.85418776,2014,7,1009206,250494,1,ROBBERY
-73.93544099,40.69245481,2014,7,1002153,191563,1,ROBBERY
-73.92534946,40.64254589,2014,7,1004967,173382,1,ROBBERY
-73.9318586,40.65166811,2014,7,1003158,176704,1,FELONY ASSAULT
-73.94946891,40.82514,2014,7,998235,239902,1,ROBBERY
-73.94106272,40.81086896,2014,7,1000565,234704,1,FELONY ASSAULT
-73.99322174,40.75252253,2014,7,986128,213441,1,ROBBERY
-73.9307604,40.79657145,2014,7,1003421,229497,1,FELONY ASSAULT
-73.94122422,40.836609,2014,7,1000514,244082,1,ROBBERY
-74.22239983,40.50880075,2014,3,922406,124725,1,FELONY ASSAULT
-73.92657677,40.83377355,2014,7,1004568,243052,1,MURDER
-74.07600902,40.60460375,2014,3,963144,159559,1,FELONY ASSAULT
-73.90648512,40.82567034,2014,7,1010131,240105,1,FELONY ASSAULT
-73.90069098,40.83432232,2014,7,1011731,243259,2,FELONY ASSAULT
-73.90882815,40.81392756,2014,7,1009487,235826,1,ROBBERY
-73.8482415,40.81993506,2014,7,1026254,238038,1,FELONY ASSAULT
-73.90839523,40.81612025,2014,7,1009606,236625,2,FELONY ASSAULT
-73.95799879,40.65494417,2014,7,995904,177893,1,FELONY ASSAULT
-73.92874026,40.64587472,2014,7,1004025,174594,1,ROBBERY
-73.91759314,40.68494195,2014,7,1007105,188830,1,ROBBERY
-73.96494395,40.63395713,2014,7,993980,170246,1,ROBBERY
-73.8966472,40.66915905,2014,7,1012921,183086,1,FELONY ASSAULT
-73.91319261,40.68897902,2014,7,1008324,190302,1,FELONY ASSAULT
-74.17123858,40.63842151,2014,3,936725,171917,2,FELONY ASSAULT
-73.96661151,40.70712238,2014,7,993507,196902,2,ROBBERY
-74.01346457,40.63690684,2014,7,980513,171319,1,ROBBERY
-73.93030067,40.85276924,2014,7,1003532,249972,1,FELONY ASSAULT
-73.94078928,40.83804701,2014,7,1000634,244606,1,ROBBERY
-74.00001805,40.76284846,2014,7,984245,217203,1,ROBBERY
-73.96014084,40.8157051,2014,7,995283,236463,1,ROBBERY
-73.94618538,40.79723018,2014,7,999150,229734,1,FELONY ASSAULT
-73.99099732,40.76067427,2014,7,986744,216411,1,ROBBERY
-73.92801639,40.85588857,2014,7,1004163,251109,1,ROBBERY
-73.88837744,40.84601177,2014,3,1015133,247522,1,FELONY ASSAULT
-74.00351205,40.75642845,2014,7,983277,214864,2,FELONY ASSAULT
-73.73695117,40.75236236,2014,7,1057131,213492,1,FELONY ASSAULT
-73.89693521,40.69506449,2014,7,1012830,192524,1,FELONY ASSAULT
-74.17123858,40.63842151,2014,7,936725,171917,1,RAPE
-73.8858631,40.81578724,2014,7,1015843,236511,1,ROBBERY
-73.90678865,40.81276216,2014,3,1010052,235402,1,ROBBERY
-73.8858631,40.81578724,2014,7,1015843,236511,2,FELONY ASSAULT
-73.9176489,40.84708211,2014,7,1007034,247903,1,FELONY ASSAULT
-73.89151785,40.84408798,2014,7,1014265,246820,2,FELONY ASSAULT
-73.90120746,40.81748118,2014,7,1011595,237123,1,ROBBERY
-73.8623631,40.88002893,2014,7,1022311,259926,1,RAPE
-73.90479803,40.8153543,2014,7,1010602,236347,1,ROBBERY
-73.8977557,40.81611405,2014,7,1012551,236626,1,ROBBERY
-73.88307313,40.85127909,2014,7,1016598,249443,2,FELONY ASSAULT
-73.90753928,40.81592194,2014,7,1009843,236553,1,RAPE
-73.90512886,40.81643599,2014,7,1010510,236741,1,ROBBERY
-73.92598767,40.82408433,2014,7,1004734,239522,5,FELONY ASSAULT
-73.89167197,40.66510592,2014,7,1014303,181611,1,ROBBERY
-73.88302859,40.66283851,2014,7,1016702,180788,1,FELONY ASSAULT
-73.95237174,40.671751,2014,7,997462,184017,1,ROBBERY
-73.8825954,40.66730382,2014,7,1016820,182415,1,RAPE
-73.96216771,40.65658425,2014,7,994747,178490,1,ROBBERY
-73.89986728,40.81976363,2014,3,1011965,237955,1,FELONY ASSAULT
-73.8657528,40.66984079,2014,7,1021491,183346,1,ROBBERY
-73.93792791,40.68992275,2014,7,1001464,190640,1,FELONY ASSAULT
-73.94546658,40.70031003,2014,7,999371,194423,1,ROBBERY
-73.94751481,40.68687534,2014,7,998806,189528,1,ROBBERY
-73.95799879,40.65494417,2014,3,995904,177893,1,ROBBERY
-73.963713,40.70456338,2014,7,994311,195970,1,FELONY ASSAULT
-74.00451416,40.73672387,2014,7,982999,207685,1,ROBBERY
-73.98815666,40.75947731,2014,7,987531,215975,1,ROBBERY
-73.96767882,40.78958041,2014,7,993200,226944,3,FELONY ASSAULT
-73.978563,40.72320129,2014,7,990192,202759,1,FELONY ASSAULT
-73.9397895,40.82065872,2014,7,1000915,238271,1,FELONY ASSAULT
-73.74211502,40.59600357,2014,7,1055868,156522,1,FELONY ASSAULT
-73.89471476,40.81777187,2014,7,1013392,237231,1,ROBBERY
-73.88697226,40.82000697,2014,7,1015534,238048,2,FELONY ASSAULT
-73.89032891,40.82207424,2014,7,1014604,238800,1,ROBBERY
-73.90106854,40.82100803,2014,7,1011632,238408,1,ROBBERY
-73.90300382,40.8095038,2014,7,1011101,234216,1,FELONY ASSAULT
-73.90830703,40.82245224,2014,7,1009628,238932,1,FELONY ASSAULT
-74.00353297,40.60641294,2014,7,983269,160209,1,FELONY ASSAULT
-73.87879831,40.66805195,2014,7,1017873,182689,1,ROBBERY
-73.93529385,40.69172462,2014,7,1002194,191297,1,ROBBERY
-73.92283885,40.66356104,2014,7,1005657,181039,1,FELONY ASSAULT
-73.92266769,40.63397489,2014,7,1005714,170260,1,FELONY ASSAULT
-73.93788452,40.70167034,2014,7,1001473,194920,1,RAPE
-74.00945828,40.71523212,2014,7,981628,199855,1,ROBBERY
-74.00353249,40.73351254,2014,7,983271,206515,1,FELONY ASSAULT
-73.98986425,40.71065105,2014,7,987060,198186,1,FELONY ASSAULT
-73.80290543,40.70792739,2014,7,1038894,197255,1,ROBBERY
-73.82065381,40.69493796,2014,7,1033983,192512,1,FELONY ASSAULT
-73.84182755,40.70024995,2014,7,1028108,194436,1,ROBBERY
-73.99483754,40.72096894,2014,8,985681,201945,1,ROBBERY
-73.93589039,40.84387689,2014,8,1001988,246731,1,FELONY ASSAULT
-74.00846404,40.61241555,2014,3,981900,162396,1,ROBBERY
-73.90678571,40.70136664,2014,8,1010096,194817,1,FELONY ASSAULT
-73.95180283,40.67082303,2014,3,997620,183679,1,RAPE
-73.7884167,40.70560704,2014,8,1042913,196419,1,FELONY ASSAULT
-73.77171755,40.67711727,2014,8,1047570,186051,1,FELONY ASSAULT
-74.14192671,40.62467708,2014,8,944852,166895,1,ROBBERY
-73.95791911,40.64414342,2014,7,995928,173958,1,ROBBERY
-73.9410965,40.69105527,2014,3,1000585,191052,1,MURDER
-73.86261648,40.84140853,2014,8,1022263,245855,1,RAPE
-73.91244371,40.85563352,2014,8,1008471,251020,1,FELONY ASSAULT
-73.83586759,40.84904229,2014,8,1029659,248649,1,ROBBERY
-73.89264753,40.84507164,2014,8,1013952,247178,1,ROBBERY
-73.89063391,40.84753999,2014,8,1014508,248078,1,FELONY ASSAULT
-73.90281044,40.85039989,2014,8,1011138,249116,1,FELONY ASSAULT
-73.9606775,40.67783931,2014,3,995157,186234,1,FELONY ASSAULT
-73.93920484,40.68153267,2014,8,1001112,187583,1,ROBBERY
-73.89635468,40.67182122,2014,8,1013001,184056,2,FELONY ASSAULT
-73.95241978,40.68525531,2014,8,997446,188937,1,ROBBERY
-74.00008643,40.60570758,2014,8,984226,159952,1,ROBBERY
-73.99154836,40.68513035,2014,8,986594,188888,1,ROBBERY
-73.88569208,40.65663798,2014,8,1015966,178528,1,FELONY ASSAULT
-73.88704112,40.64960443,2014,8,1015595,175965,1,FELONY ASSAULT
-73.92631557,40.86405023,2014,8,1004631,254083,1,FELONY ASSAULT
-73.98109095,40.73964007,2014,8,989490,208748,2,FELONY ASSAULT
-73.93758421,40.82596583,2014,8,1001524,240205,1,ROBBERY
-73.94210961,40.79508457,2014,8,1000279,228953,1,ROBBERY
-73.89012369,40.77130477,2014,8,1014684,220303,1,RAPE
-73.93479396,40.77516213,2014,8,1002310,221696,1,FELONY ASSAULT
-74.1591848,40.63636377,2014,8,940069,171161,1,ROBBERY
-73.88729424,40.84962,2014,8,1015431,248837,1,RAPE
-73.90635204,40.86117853,2014,8,1010154,253042,1,ROBBERY
-73.8271861,40.88357992,2014,8,1032036,261237,1,RAPE
-73.8995855,40.85805211,2014,8,1012027,251905,1,FELONY ASSAULT
-73.91139771,40.86203611,2014,8,1008758,253353,1,ROBBERY
-73.88924056,40.85512228,2014,8,1014890,250841,1,ROBBERY
-73.86477785,40.85556829,2014,8,1021657,251013,1,ROBBERY
-73.87073352,40.86015054,2014,8,1020007,252680,1,ROBBERY
-73.85270962,40.83022806,2014,8,1025011,241786,1,FELONY ASSAULT
-73.89705679,40.85688338,2014,8,1012727,251480,1,FELONY ASSAULT
-73.94358735,40.69635941,2014,8,999893,192984,1,FELONY ASSAULT
-73.91904636,40.66403053,2014,3,1006709,181211,1,ROBBERY
-73.91819699,40.70118868,2014,8,1006932,194749,1,RAPE
-73.96127462,40.59945116,2014,8,995004,157675,1,ROBBERY
-73.97034113,40.69055325,2014,8,992475,190865,1,FELONY ASSAULT
-73.9178721,40.62531175,2014,8,1007048,167105,1,ROBBERY
-73.91475707,40.70345885,2014,8,1007885,195577,1,ROBBERY
-73.97624595,40.69538266,2014,3,990837,192624,1,ROBBERY
-73.95726645,40.65045893,2014,8,996108,176259,1,FELONY ASSAULT
-73.95044767,40.81116157,2014,8,997967,234809,1,FELONY ASSAULT
-73.98561837,40.72927379,2014,8,988236,204971,1,ROBBERY
-73.93878644,40.79562082,2014,8,1001199,229149,1,FELONY ASSAULT
-73.94941705,40.81256917,2014,8,998252,235322,1,FELONY ASSAULT
-73.94852975,40.81076549,2014,8,998498,234665,1,FELONY ASSAULT
-73.98780063,40.71282745,2014,8,987632,198979,1,FELONY ASSAULT
-73.7482116,40.66466728,2014,8,1054103,181533,1,FELONY ASSAULT
-73.90746816,40.71117424,2014,8,1009903,198390,1,ROBBERY
-73.73780369,40.66047744,2014,8,1056995,180015,1,FELONY ASSAULT
-73.73315108,40.7053824,2014,8,1058236,196379,1,FELONY ASSAULT
-73.75614824,40.60665661,2014,8,1051960,160392,1,FELONY ASSAULT
-74.1694585,40.63553388,2014,8,937217,170864,1,FELONY ASSAULT
-73.90519658,40.87287823,2014,8,1010469,257305,1,ROBBERY
-73.88185496,40.86757589,2014,8,1016927,255381,1,ROBBERY
-73.88331026,40.86857919,2014,8,1016524,255746,1,FELONY ASSAULT
-73.91188254,40.86174006,2014,8,1008624,253245,1,ROBBERY
-73.91649788,40.82822786,2014,8,1007359,241034,1,FELONY ASSAULT
-73.90550959,40.86889044,2014,8,1010384,255852,1,FELONY ASSAULT
-73.90186246,40.86574197,2014,8,1011394,254706,2,FELONY ASSAULT
-73.86733807,40.86600387,2014,8,1020943,254814,1,FELONY ASSAULT
-73.93010467,40.81224892,2014,8,1003598,235209,1,ROBBERY
-73.94498565,40.68873511,2014,8,999507,190206,1,ROBBERY
-73.95849133,40.81329191,2014,3,995740,235584,1,FELONY ASSAULT
-73.99021215,40.57679619,2014,8,986969,149419,1,FELONY ASSAULT
-73.95597877,40.58663104,2014,8,996477,153005,1,FELONY ASSAULT
-73.88944028,40.6784297,2014,8,1014916,186466,1,FELONY ASSAULT
-73.89436174,40.68055878,2014,8,1013550,187240,1,FELONY ASSAULT
-73.93890292,40.82611475,2014,8,1001159,240259,1,ROBBERY
-73.94536394,40.8035509,2014,8,999376,232037,1,RAPE
-73.94053596,40.82225379,2014,8,1000708,238852,1,ROBBERY
-73.91677133,40.76849453,2014,8,1007304,219271,1,FELONY ASSAULT
-74.07866489,40.64272712,2014,8,962419,173449,1,FELONY ASSAULT
-73.92170266,40.81469182,2014,8,1005923,236101,1,FELONY ASSAULT
-73.84783115,40.8777271,2014,8,1026331,259094,1,FELONY ASSAULT
-73.85081184,40.87565875,2014,8,1025508,258339,1,FELONY ASSAULT
-73.87564771,40.88076861,2014,8,1018637,260190,1,ROBBERY
-73.87964454,40.876299,2014,8,1017534,258560,1,FELONY ASSAULT
-73.91971322,40.81973525,2014,8,1006472,237939,1,FELONY ASSAULT
-73.87245675,40.68357231,2014,8,1019624,188346,1,FELONY ASSAULT
-73.91853823,40.68165439,2014,8,1006844,187632,1,FELONY ASSAULT
-73.90449974,40.66320418,2014,8,1010745,180914,1,ROBBERY
-73.874505,40.67192572,2014,8,1019062,184102,1,FELONY ASSAULT
-73.94930612,40.68786426,2014,8,998309,189888,1,FELONY ASSAULT
-73.88319527,40.74672973,2014,3,1016615,211352,1,FELONY ASSAULT
-73.93846652,40.7939793,2014,8,1001288,228551,1,FELONY ASSAULT
-73.97836688,40.71611703,2014,8,990247,200178,1,FELONY ASSAULT
-73.86479054,40.75864102,2014,8,1021708,215699,1,ROBBERY
-73.8615211,40.69223315,2014,3,1022652,191506,1,ROBBERY
-73.86903249,40.75464408,2014,8,1020535,214241,1,FELONY ASSAULT
-73.87334367,40.75193709,2014,8,1019342,213253,1,FELONY ASSAULT
-73.93458131,40.76743282,2014,8,1002371,218880,1,FELONY ASSAULT
-73.78441783,40.59376037,2014,8,1044122,155673,1,FELONY ASSAULT
-73.75276424,40.59851652,2014,8,1052908,157429,1,FELONY ASSAULT
-73.86864999,40.75825848,2014,8,1020639,215558,1,FELONY ASSAULT
-73.91408242,40.75959135,2014,8,1008052,216028,1,FELONY ASSAULT
-73.83300279,40.88442286,2014,8,1030427,261541,1,FELONY ASSAULT
-73.84736611,40.89757883,2014,8,1026447,266327,1,FELONY ASSAULT
-73.84904868,40.88457945,2014,8,1025990,261590,1,ROBBERY
-73.85552663,40.87919717,2014,8,1024202,259626,1,ROBBERY
-73.92383663,40.81566213,2014,8,1005332,236454,1,FELONY ASSAULT
-73.84154871,40.88736899,2014,8,1028062,262610,1,FELONY ASSAULT
-73.96279057,40.69005974,2014,8,994569,190686,1,ROBBERY
-73.98588331,40.60269568,2014,8,988170,158855,1,ROBBERY
-73.95533015,40.6412961,2014,8,996647,172921,1,FELONY ASSAULT
-74.00037117,40.647766,2014,8,984147,175275,1,ROBBERY
-73.97031819,40.68538758,2014,8,992482,188983,1,FELONY ASSAULT
-73.93783764,40.58562629,2014,8,1001516,152642,1,ROBBERY
-73.95807824,40.68910294,2014,8,995876,190338,2,FELONY ASSAULT
-73.95886667,40.64436883,2014,8,995665,174040,1,FELONY ASSAULT
-73.95722359,40.68920144,2014,7,996113,190374,1,ROBBERY
-73.98777566,40.69163237,2014,8,987640,191257,1,FELONY ASSAULT
-73.97660751,40.63101219,2014,8,990743,169172,1,ROBBERY
-73.90407826,40.66804836,2014,8,1010860,182679,1,ROBBERY
-73.99223323,40.74878687,2014,8,986402,212080,1,FELONY ASSAULT
-73.73400269,40.73781933,2014,3,1057964,208196,3,FELONY ASSAULT
-73.94791149,40.82990963,2014,8,998665,241640,1,RAPE
-73.99962124,40.71480981,2014,8,984355,199701,1,FELONY ASSAULT
-73.93984734,40.78864976,2014,8,1000907,226609,1,FELONY ASSAULT
-73.90292211,40.74664374,2014,8,1011149,211314,1,ROBBERY
-73.77996493,40.75949011,2014,8,1045207,216056,1,ROBBERY
-73.73400269,40.73781933,2014,3,1057964,208196,1,RAPE
-73.87709164,40.74523023,2014,8,1018307,210808,1,RAPE
-73.87946997,40.74918244,2014,8,1017646,212247,1,ROBBERY
-73.94544325,40.75085473,2014,8,999366,212838,1,ROBBERY
-73.88495347,40.74219168,2014,8,1016130,209698,1,FELONY ASSAULT
-73.8806699,40.74218732,2014,3,1017317,209698,1,ROBBERY
-73.86357606,40.81583714,2014,8,1022012,236538,1,FELONY ASSAULT
-73.89195079,40.85791621,2014,8,1014139,251858,1,ROBBERY
-73.92175152,40.80692977,2014,8,1005912,233273,1,ROBBERY
-73.88221945,40.88020461,2014,8,1016820,259982,1,RAPE
-73.90720612,40.85794596,2014,8,1009919,251864,1,FELONY ASSAULT
-73.82170808,40.82257593,2014,8,1033596,239014,1,ROBBERY
-73.9187723,40.8062031,2014,8,1006737,233009,1,FELONY ASSAULT
-73.91908608,40.80660406,2014,8,1006650,233155,1,FELONY ASSAULT
-73.92607721,40.65241935,2014,8,1004762,176979,1,FELONY ASSAULT
-73.95574308,40.68150179,2014,8,996525,187569,1,FELONY ASSAULT
-74.01566634,40.63823504,2014,8,979902,171803,1,ROBBERY
-73.82689162,40.69944894,2014,3,1032250,194152,1,FELONY ASSAULT
-73.90849903,40.68018662,2014,8,1009629,187100,1,FELONY ASSAULT
-73.88935691,40.66349254,2014,8,1014946,181024,1,FELONY ASSAULT
-73.94795538,40.66291914,2014,8,998689,180800,1,ROBBERY
-73.95891111,40.68338314,2014,8,995646,188254,1,FELONY ASSAULT
-73.93222457,40.64617052,2014,8,1003058,174701,1,FELONY ASSAULT
-73.89703557,40.66510536,2014,8,1012815,181609,1,FELONY ASSAULT
-73.93705482,40.67895691,2014,8,1001709,186645,1,FELONY ASSAULT
-73.98347021,40.63299786,2014,8,988838,169895,1,FELONY ASSAULT
-73.94408922,40.66123478,2014,8,999762,180187,1,FELONY ASSAULT
-73.86762085,40.69489178,2014,3,1020959,192472,1,FELONY ASSAULT
-73.92349172,40.61916181,2014,8,1005490,164863,1,ROBBERY
-73.88588554,40.66995859,2014,8,1015906,183381,1,ROBBERY
-73.8867525,40.64979353,2014,8,1015675,176034,1,FELONY ASSAULT
-73.87301588,40.66828451,2014,8,1019477,182776,1,RAPE
-73.94976708,40.69819852,2014,8,998179,193653,2,FELONY ASSAULT
-73.90905516,40.87515943,2014,8,1009401,258135,2,FELONY ASSAULT
-73.948977,40.8258095,2014,8,998371,240146,1,RAPE
-73.92281362,40.86291164,2014,8,1005600,253669,1,FELONY ASSAULT
-73.9573389,40.67241445,2014,7,996084,184258,1,ROBBERY
-73.95009081,40.82458584,2014,8,998063,239700,3,ROBBERY
-73.91779794,40.73817404,2014,8,1007030,208224,1,FELONY ASSAULT
-73.72729837,40.74568112,2014,3,1059813,211066,1,FELONY ASSAULT
-74.1372321,40.62959596,2014,8,946158,168685,1,FELONY ASSAULT
-73.91758924,40.81647027,2014,8,1007061,236750,1,ROBBERY
-73.8481592,40.81958637,2014,8,1026277,237911,1,FELONY ASSAULT
-73.92708799,40.81904299,2014,8,1004431,237685,1,ROBBERY
-74.24043835,40.53886139,2014,3,917420,135690,1,FELONY ASSAULT
-73.98240906,40.6129223,2014,8,989134,162581,1,ROBBERY
-73.91932248,40.66521373,2014,8,1006632,181642,1,ROBBERY
-73.91296842,40.63972927,2014,8,1008404,172359,1,ROBBERY
-73.87967327,40.68658286,2014,8,1017621,189440,1,ROBBERY
-74.14092774,40.55590726,2014,3,945089,141840,1,FELONY ASSAULT
-73.97676104,40.63501412,2014,8,990700,170630,1,FELONY ASSAULT
-73.88830218,40.66481999,2014,8,1015238,181508,1,FELONY ASSAULT
-73.89822785,40.65856012,2014,8,1012487,179224,1,FELONY ASSAULT
-73.94642059,40.71140208,2014,8,999104,198464,1,ROBBERY
-73.88174251,40.67057198,2014,8,1017055,183606,1,FELONY ASSAULT
-74.01109415,40.63919076,2014,8,981171,172151,1,ROBBERY
-73.86638206,40.67242985,2014,8,1021315,184289,2,FELONY ASSAULT
-73.89752942,40.66743338,2014,8,1012677,182457,1,FELONY ASSAULT
-73.88539298,40.65871273,2014,8,1016048,179284,1,FELONY ASSAULT
-73.88650972,40.88149342,2014,4,1015633,260450,1,FELONY ASSAULT
-73.94960694,40.76215675,2014,8,998210,216955,1,ROBBERY
-73.99668614,40.76306251,2014,8,985168,217281,1,FELONY ASSAULT
-73.9867498,40.73675613,2014,8,987922,207697,1,RAPE
-74.00903254,40.71465301,2014,8,981746,199644,1,FELONY ASSAULT
-73.94946891,40.82514,2014,8,998235,239902,1,FELONY ASSAULT
-73.9918572,40.75439985,2014,8,986506,214125,1,ROBBERY
-73.92748942,40.78883478,2014,8,1004329,226679,4,FELONY ASSAULT
